bot,coin,entry_price,exit_price,pnl_pct,pnl_usdt,hold_sec,exit_reason,trigger_jump,trigger_window,btc_regime,btc_24h_change,btc_dominance,market_age_days,entry_time,exit_time,max_profit_seen,max_loss_seen
E58-106,OZONE,60.000000000000000000,88.660000000000000000,47.7667,47.76666667,40.0,timer,20.00,3.00,bear,0.1405,56.39,,2026-06-16 17:37:43.302607+00:00,2026-06-16 17:38:23.306792+00:00,47.7667,0.0000
E58-106,OZONE,8.099000000000000000,10.701000000000000000,32.1274,32.12742314,40.0,timer,12.99,3.00,bear,0.1405,56.32,,2026-06-16 18:43:18.338014+00:00,2026-06-16 18:43:58.341559+00:00,32.1274,0.0000
E58-106,RBT,31.390000000000000000,38.640000000000000000,23.0965,23.09652756,40.0,timer,20.64,3.00,bear,0.1405,56.39,,2026-06-16 18:21:46.284491+00:00,2026-06-16 18:22:26.290161+00:00,23.0965,0.0000
E58-106,CSIGMA,0.108000000000000000,0.132550000000000000,22.7315,22.73148148,40.0,timer,20.00,3.00,bear,0.1405,56.39,,2026-06-16 17:51:11.312855+00:00,2026-06-16 17:51:51.314297+00:00,22.7315,0.0000
E58-106,CSIGMA,0.022000000000000000,0.027000000000000000,22.7273,22.72727273,40.0,timer,15.85,3.00,bear,0.1405,56.32,0.0,2026-06-16 19:12:46.350436+00:00,2026-06-16 19:13:26.352558+00:00,22.7273,0.0000
E58-106,OZONE,7.872000000000000000,9.599000000000000000,21.9385,21.93851626,40.0,timer,11.33,3.00,bear,0.1405,56.32,0.0,2026-06-16 19:10:20.311492+00:00,2026-06-16 19:11:00.313596+00:00,21.9385,0.0000
E58-106,OZONE,11.500000000000000000,14.000000000000000000,21.7391,21.73913043,40.0,timer,15.01,3.00,bear,0.1405,56.39,,2026-06-16 18:17:13.323592+00:00,2026-06-16 18:17:53.327259+00:00,21.7391,0.0000
E58-106,OZONE,27.000000000000000000,32.000000000000000000,18.5185,18.51851852,40.0,timer,17.39,3.00,bear,0.1405,56.39,,2026-06-16 18:00:10.312142+00:00,2026-06-16 18:00:50.313699+00:00,29.6296,0.0000
E58-106,XRPHAI,0.009580000000000000,0.010880000000000000,13.5699,13.56993737,40.0,timer,13.11,3.00,bear,0.1405,56.39,,2026-06-16 18:08:10.266069+00:00,2026-06-16 18:08:50.267754+00:00,13.8831,0.0000
E58-106,OZONE,13.805000000000000000,15.543000000000000000,12.5896,12.58964143,40.0,timer,10.44,3.00,bear,0.1405,56.32,,2026-06-16 18:33:30.305271+00:00,2026-06-16 18:34:10.306742+00:00,12.5896,0.0000
