bot_name,method,params,position_id,coin,category,status,direction,entry_price,exit_price,quantity,total_invested_usd,total_sold_usd,pnl_usd,pnl_pct,is_clean_win,dca_count,entry_time,exit_time,hold_hours,tp_armed,peak_price,last_buy_price,pos_tp_pct,pos_dca_pct,pos_trail_pct,is_paper,sequence_number,coin_trade_number,btc_price_at_entry,btc_sma50_at_entry,btc_24h_change_pct,btc_regime,btc_dominance
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",85182,MUBI,micro,open,long,0.000549900000000000,,181851.24568103,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 18:35:01.340092,,46.01,False,,0.000549900000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",85308,ESPORTS,micro,closed,long,0.176540000000000000,0.183760000000000000,566.44386541,100.00000000,104.08972471,4.0897,4.09,1,0,2026-06-11 18:38:47.218578,2026-06-11 19:25:01.546655,0.77,True,0.196820000000000000,0.176540000000000000,8.00,15.00,4.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",85417,VOW,micro,closed,long,0.021800000000000000,0.023490000000000000,4587.15596330,100.00000000,107.75229358,7.7523,7.75,1,0,2026-06-11 18:42:32.965039,2026-06-11 23:17:53.595975,4.59,True,0.024390000000000000,0.021800000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",85514,AIO,micro,open,long,0.203990000000000000,,490.22010883,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 18:46:23.063014,,45.82,False,,0.203990000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",85626,CARDS,micro,closed,long,0.205010000000000000,0.209220000000000000,487.78108385,100.00000000,102.05355836,2.0536,2.05,1,0,2026-06-11 18:50:12.785377,2026-06-11 19:28:44.365658,0.64,True,0.217080000000000000,0.205010000000000000,8.00,15.00,3.60,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",85724,VANKEDISI,micro,closed,long,0.008237314126394857,0.009980000000000000,24279.75878195,200.00000000,242.31199264,42.3120,21.16,0,1,2026-06-11 18:54:00.944285,2026-06-12 23:26:47.017067,28.55,True,0.010970000000000000,0.005550000000000000,5.00,1.00,2.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",85823,FIO,micro,closed,long,0.000581300000000000,0.000596200000000000,172028.21262687,100.00000000,102.56322037,2.5632,2.56,1,0,2026-06-11 18:57:49.834613,2026-06-11 19:47:49.707444,0.83,True,0.000642500000000000,0.000581300000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",85916,SKYAI,small,closed,long,0.257300000000000000,0.266100000000000000,388.65137971,100.00000000,103.42013214,3.4201,3.42,1,0,2026-06-11 19:01:40.611004,2026-06-12 02:24:36.120785,7.38,True,0.272900000000000000,0.257300000000000000,5.00,10.00,2.40,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",85999,THREE,micro,closed,long,0.003665000000000000,0.003872000000000000,27285.12960437,100.00000000,105.64802183,5.6480,5.65,1,0,2026-06-11 19:05:30.900127,2026-06-11 20:25:03.143660,1.33,True,0.004326000000000000,0.003665000000000000,8.00,15.00,8.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",86194,NAORIS,micro,closed,long,0.038250000000000000,0.040770000000000000,2614.37908497,100.00000000,106.58823529,6.5882,6.59,1,0,2026-06-11 19:09:12.216504,2026-06-11 20:55:45.471950,1.78,True,0.042130000000000000,0.038250000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",86411,SPACE,micro,closed,long,0.008838000000000000,0.009132000000000000,11314.77709889,100.00000000,103.32654447,3.3265,3.33,1,0,2026-06-11 19:12:46.103972,2026-06-12 03:05:41.467581,7.88,True,0.009451000000000000,0.008838000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",86654,TRN,micro,closed,long,0.000517000000000000,0.000678400000000000,193423.59767892,100.00000000,131.21856867,31.2186,31.22,1,0,2026-06-11 19:16:13.819156,2026-06-11 22:40:30.056045,3.40,True,0.000908800000000000,0.000517000000000000,8.00,15.00,8.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",86842,BFT,micro,open,long,0.013968000000000000,,7159.22107675,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 19:19:39.815823,,45.27,False,,0.013968000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",86993,RKC,micro,closed,long,0.002105000000000000,0.002157000000000000,47505.93824228,100.00000000,102.47030879,2.4703,2.47,1,0,2026-06-11 19:23:14.654984,2026-06-13 12:18:47.820667,40.93,True,0.002229000000000000,0.002105000000000000,8.00,15.00,3.20,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",87157,COQ,micro,closed,long,1.10170000000E-7,1.10770000000E-7,907688118.36253060,100.00000000,100.54461287,0.5446,0.54,1,0,2026-06-11 19:26:56.952103,2026-06-12 23:38:29.028296,28.19,True,1.16100000000E-7,1.10170000000E-7,9.40,15.00,3.80,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",87278,ESPORTS,micro,closed,long,0.188090000000000000,0.193240000000000000,531.66037535,100.00000000,102.73805093,2.7381,2.74,1,0,2026-06-11 19:30:41.430998,2026-06-11 19:51:45.667621,0.35,True,0.202000000000000000,0.188090000000000000,8.00,15.00,4.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",87370,WCO,micro,closed,long,0.000172500000000000,0.000177400000000000,579710.14492754,100.00000000,102.84057971,2.8406,2.84,1,0,2026-06-11 19:34:27.548579,2026-06-13 15:07:18.032863,43.55,True,0.000184900000000000,0.000172500000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",87468,HMSTR,micro,closed,long,0.000301900000000000,0.000332000000000000,331235.50844651,100.00000000,109.97018880,9.9702,9.97,1,0,2026-06-11 19:38:19.667244,2026-06-12 08:10:04.128671,12.53,True,0.000345000000000000,0.000301900000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",87599,CATI,micro,open,long,0.057450000000000000,,1740.64403829,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 19:42:06.228557,,44.90,False,,0.057450000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",87691,ASTEROID1,micro,closed,long,0.004307000000000000,0.004652000000000000,23218.01718133,100.00000000,108.01021593,8.0102,8.01,1,0,2026-06-11 19:45:56.166833,2026-06-11 19:59:23.646594,0.22,True,0.004976000000000000,0.004307000000000000,8.00,15.00,3.30,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",87810,XNT,micro,closed,long,0.300700000000000000,0.320000000000000000,332.55736615,100.00000000,106.41835717,6.4184,6.42,1,0,2026-06-11 19:49:55.627075,2026-06-11 23:17:53.611705,3.47,True,0.344400000000000000,0.300700000000000000,8.00,15.00,5.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",87910,CLAWBANK,micro,closed,long,0.000010926000000000,0.000013429000000000,9152480.32216731,100.00000000,122.90865825,22.9087,22.91,1,0,2026-06-11 19:53:45.693896,2026-06-12 18:43:07.626078,22.82,True,0.000014056000000000,0.000010926000000000,8.00,15.00,4.40,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",88001,ALKIMI,micro,closed,long,0.001818000000000000,0.001942000000000000,55005.50055006,100.00000000,106.82068207,6.8207,6.82,1,0,2026-06-11 19:57:32.935178,2026-06-12 10:35:34.204065,14.63,True,0.002008000000000000,0.001818000000000000,5.00,1.00,2.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",88074,DEAI,micro,closed,long,0.002366000000000000,0.003172000000000000,42265.42688081,100.00000000,134.06593407,34.0659,34.07,1,0,2026-06-11 20:01:30.337956,2026-06-12 15:34:29.832206,19.55,True,0.003282000000000000,0.002366000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",88154,VEREM,micro,closed,long,4.510000000000000000,4.560000000000000000,22.17294900,100.00000000,101.10864744,1.1086,1.11,1,0,2026-06-11 20:05:27.568635,2026-06-11 22:55:35.461641,2.84,True,4.740000000000000000,4.510000000000000000,5.00,1.00,2.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",88302,ASTEROID1,micro,closed,long,0.004283000000000000,0.004312000000000000,23348.12047630,100.00000000,100.67709549,0.6771,0.68,1,0,2026-06-11 20:09:13.488627,2026-06-12 07:09:15.508305,11.00,True,0.004533000000000000,0.004283000000000000,8.00,15.00,3.30,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",88495,MUON,micro,open,long,992.460000000000000000,,0.10075973,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 20:12:41.144261,,44.39,False,,992.460000000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",88658,BERT,micro,open,long,0.014124000000000000,,7080.14726706,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 20:16:17.863224,,44.33,False,,0.014124000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",88838,DYM,micro,closed,long,0.017070000000000000,0.017760000000000000,5858.23081429,100.00000000,104.04217926,4.0422,4.04,1,0,2026-06-11 20:19:44.925035,2026-06-13 14:54:36.077890,42.58,True,0.018330000000000000,0.017070000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",88971,HNT,micro,open,long,0.321200000000000000,,311.33250311,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 20:23:20.960152,,44.21,False,,0.321200000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",89097,READY,micro,open,long,0.016413000000000000,,6092.73137147,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 20:26:57.668215,,44.15,False,,0.016413000000000000,5.00,1.00,2.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",89259,SYN,micro,closed,long,0.031030000000000000,0.032150000000000000,3222.68772156,100.00000000,103.60941025,3.6094,3.61,1,0,2026-06-11 20:30:42.554362,2026-06-12 04:07:45.953329,7.62,True,0.033320000000000000,0.031030000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",89393,QORPO,micro,open,long,0.001630000000000000,,61349.69325153,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 20:34:29.326783,,44.02,False,,0.001630000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",89528,SER,micro,open,long,0.000036100000000000,,2770083.10249307,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 20:38:20.413032,,43.96,False,,0.000036100000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",89622,NEON,micro,open,long,0.021910000000000000,,4564.12596988,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 20:42:15.662322,,43.89,False,,0.021910000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",89725,LUMIA,micro,closed,long,0.103840000000000000,0.107070000000000000,963.02003082,100.00000000,103.11055470,3.1106,3.11,1,0,2026-06-11 20:46:09.683338,2026-06-12 00:34:56.066453,3.81,True,0.111300000000000000,0.103840000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",89812,SOLX,micro,closed,long,0.000001380713834673,0.000003480000000000,144852608.10571745,200.00000000,504.08707621,304.0871,152.04,0,1,2026-06-11 20:50:01.952659,2026-06-12 05:14:06.155228,8.40,True,0.000006794000000000,7.77000000000E-7,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",89883,GACHA,micro,closed,long,0.000580900000000000,0.000613700000000000,172146.66896196,100.00000000,105.64641074,5.6464,5.65,1,0,2026-06-11 20:53:53.596333,2026-06-12 00:38:38.745056,3.75,True,0.000673000000000000,0.000580900000000000,8.00,15.00,8.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",89946,UBOX,micro,closed,long,0.000294000000000000,0.000326000000000000,340136.05442177,100.00000000,110.88435374,10.8844,10.88,1,0,2026-06-11 20:57:48.659246,2026-06-12 20:49:05.452528,23.85,True,0.000358000000000000,0.000294000000000000,8.00,15.00,8.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",90014,MLT,micro,closed,long,0.001012000000000000,0.001025100000000000,98814.22924901,100.00000000,101.29446640,1.2945,1.29,1,0,2026-06-11 21:01:45.527650,2026-06-11 21:47:52.245047,0.77,True,0.001070000000000000,0.001012000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",90068,IRENON,micro,closed,long,56.890000000000000000,59.230000000000000000,1.75777817,100.00000000,104.11320101,4.1132,4.11,1,0,2026-06-11 21:05:47.722947,2026-06-12 16:06:21.559130,19.01,True,61.250000000000000000,56.890000000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",90220,NAORIS,micro,closed,long,0.039780000000000000,0.045250000000000000,2513.82604324,100.00000000,113.75062846,13.7506,13.75,1,0,2026-06-11 21:09:28.379865,2026-06-12 06:31:14.351611,9.36,True,0.046690000000000000,0.039780000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",90387,VELVET,small,closed,long,1.602040000000000000,1.639660000000000000,62.42041397,100.00000000,102.34825597,2.3483,2.35,1,0,2026-06-11 21:12:58.367656,2026-06-12 01:25:54.091130,4.22,True,1.687690000000000000,1.602040000000000000,5.00,10.00,2.80,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",90567,MOCHI,micro,open,long,0.000001230000000000,,81300813.00813007,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 21:16:28.166234,,43.32,False,,0.000001230000000000,5.00,1.00,2.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",90725,PHB,micro,open,long,0.004700000000000000,,21276.59574468,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 21:19:57.066900,,43.26,False,,0.004700000000000000,8.00,15.00,4.10,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",90842,CARDS,micro,closed,long,0.201540000000000000,0.235440000000000000,496.17941848,100.00000000,116.82048229,16.8205,16.82,1,0,2026-06-11 21:23:32.995411,2026-06-12 00:42:25.065568,3.31,True,0.245560000000000000,0.201540000000000000,8.00,15.00,3.60,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",90951,AIN,micro,closed,long,0.090010000000000000,0.100720000000000000,1110.98766804,100.00000000,111.89867792,11.8987,11.90,1,0,2026-06-11 21:27:17.098481,2026-06-12 04:29:01.445225,7.03,True,0.104600000000000000,0.090010000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",91048,HOODON,micro,open,long,91.510000000000000000,,1.09277675,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-11 21:31:05.137463,,43.08,False,,91.510000000000000000,8.00,15.00,3.00,True,1,1,,,,,
E49-4,E49,"{""lookback"": 4, ""min_strength"": 10.0}",91145,JAM,micro,closed,long,0.000011930000000000,0.000012990000000000,8382229.67309304,100.00000000,108.88516345,8.8852,8.89,1,0,2026-06-11 21:34:48.607039,2026-06-11 22:14:09.462005,0.66,True,0.000013470000000000,0.000011930000000000,8.00,15.00,3.00,True,1,1,,,,,
