bot_name,method,params,position_id,coin,category,status,direction,entry_price,exit_price,quantity,total_invested_usd,total_sold_usd,pnl_usd,pnl_pct,is_clean_win,dca_count,entry_time,exit_time,hold_hours,tp_armed,peak_price,last_buy_price,pos_tp_pct,pos_dca_pct,pos_trail_pct,is_paper,sequence_number,coin_trade_number
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",109320,ANT,micro,open,long,0.000031261000000000,,3198873.99635328,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 10:09:24.302795,,7.45,False,,0.000031261000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",109479,DANGNN,micro,closed,long,0.000113900000000000,0.000124260000000000,877963.12554873,100.00000000,109.09569798,9.0957,9.10,1,0,2026-06-12 10:12:45.019768,2026-06-12 14:02:35.602252,3.83,True,0.000130740000000000,0.000113900000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",109592,SWEAT,micro,closed,long,0.000896600000000000,0.001179800000000000,111532.45594468,100.00000000,131.58599152,31.5860,31.59,1,0,2026-06-12 10:16:05.938353,2026-06-12 10:46:23.138929,0.50,True,0.001248500000000000,0.000896600000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",109708,PHB,micro,open,long,0.004558000000000000,,21939.44712593,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 10:19:16.622172,,7.29,False,,0.004558000000000000,8.00,15.00,4.10,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",109826,TAIX,micro,open,long,0.000031730000000000,,3151591.55373464,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 10:22:37.613755,,7.23,False,,0.000031730000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",109943,STG,micro,closed,long,0.601500000000000000,0.608200000000000000,166.25103907,100.00000000,101.11388196,1.1139,1.11,1,0,2026-06-12 10:26:05.530382,2026-06-12 16:28:51.221718,6.05,True,0.663900000000000000,0.601500000000000000,8.00,15.00,8.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",110085,ATWO,micro,closed,long,0.001750000000000000,0.001810000000000000,57142.85714286,100.00000000,103.42857143,3.4286,3.43,1,0,2026-06-12 10:33:18.942323,2026-06-12 13:49:25.647567,3.27,True,0.001850000000000000,0.001750000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",110341,SWEAT,micro,open,long,0.001179800000000000,,84760.12883540,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 10:47:48.347897,,6.81,False,,0.001179800000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",110407,XT,micro,open,long,0.003180000000000000,,31446.54088050,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 10:51:30.333509,,6.75,False,,0.003180000000000000,8.00,15.00,8.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",110703,MUBI,micro,closed,long,0.000503500000000000,0.000538600000000000,198609.73187686,100.00000000,106.97120159,6.9712,6.97,1,0,2026-06-12 11:09:34.064269,2026-06-12 15:51:58.317853,4.71,True,0.000556500000000000,0.000503500000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",110827,BANK,micro,closed,long,0.039580000000000000,0.040860000000000000,2526.52854977,100.00000000,103.23395654,3.2340,3.23,1,0,2026-06-12 11:12:51.146340,2026-06-12 15:48:25.318104,4.59,True,0.042390000000000000,0.039580000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",110954,INX,micro,closed,long,0.008180000000000000,0.008650000000000000,12224.93887531,100.00000000,105.74572127,5.7457,5.75,1,0,2026-06-12 11:16:01.815104,2026-06-12 15:21:26.967303,4.09,True,0.008926000000000000,0.008180000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",111066,ADO,micro,closed,long,0.006595000000000000,0.007200000000000000,15163.00227445,100.00000000,109.17361638,9.1736,9.17,1,0,2026-06-12 11:19:13.650462,2026-06-12 11:31:29.427248,0.20,True,0.007501000000000000,0.006595000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",111144,WHITE,micro,closed,long,0.000073660000000000,0.000077530000000000,1357588.92207440,100.00000000,105.25386913,5.2539,5.25,1,0,2026-06-12 11:22:28.973082,2026-06-12 14:51:44.376219,3.49,True,0.000080850000000000,0.000073660000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",111206,PUNCH,micro,closed,long,0.001265000000000000,0.001390000000000000,79051.38339921,100.00000000,109.88142292,9.8814,9.88,1,0,2026-06-12 11:25:50.088048,2026-06-12 15:44:55.126836,4.32,True,0.001438000000000000,0.001265000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",111274,H,small,closed,long,0.216890000000000000,0.223900000000000000,461.06321177,100.00000000,103.23205312,3.2321,3.23,1,0,2026-06-12 11:29:18.989016,2026-06-12 12:58:48.508944,1.49,True,0.230800000000000000,0.216890000000000000,5.00,10.00,2.80,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",111347,XYZ,micro,open,long,0.000017980000000000,,5561735.26140156,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 11:32:48.615845,,6.06,False,,0.000017980000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",111424,HMSTR,micro,closed,long,0.000255600000000000,0.000265700000000000,391236.30672926,100.00000000,103.95148670,3.9515,3.95,1,0,2026-06-12 11:36:18.448838,2026-06-12 13:35:59.895913,1.99,True,0.000275800000000000,0.000255600000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",111489,XNY,micro,closed,long,0.006128000000000000,0.006211000000000000,16318.53785901,100.00000000,101.35443864,1.3544,1.35,1,0,2026-06-12 11:39:51.805762,2026-06-12 13:49:25.498782,2.16,True,0.006559000000000000,0.006128000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",111538,SPCM,micro,open,long,0.000176600000000000,,566251.41562854,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 11:43:19.741360,,5.88,False,,0.000176600000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",111609,UAI,micro,closed,long,0.293400000000000000,0.297800000000000000,340.83162918,100.00000000,101.49965917,1.4997,1.50,1,0,2026-06-12 11:46:51.790018,2026-06-12 17:13:54.400410,5.45,True,0.308700000000000000,0.293400000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",111630,ADO,micro,closed,long,0.007570000000000000,0.008260000000000000,13210.03963012,100.00000000,109.11492734,9.1149,9.11,1,0,2026-06-12 11:50:25.422772,2026-06-12 12:48:01.082346,0.96,True,0.008526000000000000,0.007570000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",111989,SPACE,micro,open,long,0.008471000000000000,,11804.98170228,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 12:11:46.880959,,5.41,False,,0.008471000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",112130,BR,micro,open,long,0.133400000000000000,,749.62518741,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 12:14:58.515874,,5.36,True,0.142300000000000000,0.133400000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",112280,ASTEROIDSOL,micro,open,long,0.007526000000000000,,13287.27079458,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 12:18:15.971379,,5.30,False,,0.007526000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",112382,UB,small,open,long,0.133720000000000000,,747.83128926,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 12:21:35.086974,,5.25,True,0.142670000000000000,0.133720000000000000,5.00,10.00,6.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",113211,ROAM,micro,open,long,0.007089000000000000,,14106.36196925,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 13:07:22.114987,,4.48,False,,0.007089000000000000,8.00,15.00,3.20,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",113346,SAL,micro,closed,long,0.027140000000000000,0.027560000000000000,3684.59837878,100.00000000,101.54753132,1.5475,1.55,1,0,2026-06-12 13:10:49.519133,2026-06-12 17:13:54.443099,4.05,True,0.029970000000000000,0.027140000000000000,8.00,15.00,8.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",113523,ASTEROID,micro,open,long,0.000095580000000000,,1046243.98409709,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 13:14:02.393641,,4.37,False,,0.000095580000000000,8.00,15.00,3.80,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",113706,SNS,micro,closed,long,0.000820100000000000,0.000850500000000000,121936.34922570,100.00000000,103.70686502,3.7069,3.71,1,0,2026-06-12 13:17:12.195008,2026-06-12 14:34:40.425365,1.29,True,0.000916800000000000,0.000820100000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",113822,PAI,micro,open,long,0.003667000000000000,,27270.24815926,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 13:20:24.868287,,4.27,True,0.003878000000000000,0.003667000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",113940,VIRL,micro,open,long,0.000365100000000000,,273897.56231170,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 13:23:38.826698,,4.21,True,0.000390400000000000,0.000365100000000000,8.00,15.00,3.80,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",114010,HANTA,micro,closed,long,0.000186100000000000,0.000189000000000000,537345.51316497,100.00000000,101.55830199,1.5583,1.56,1,0,2026-06-12 13:26:59.321786,2026-06-12 14:22:03.282373,0.92,True,0.000197200000000000,0.000186100000000000,8.00,15.00,3.90,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",114060,QRL,micro,open,long,0.933850000000000000,,107.08357873,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 13:30:21.886255,,4.10,False,,0.933850000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",114155,TESTICLE,micro,open,long,0.004799000000000000,,20837.67451552,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 13:33:50.914019,,4.04,True,0.005073000000000000,0.004799000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",114269,VERSEWORLD,micro,open,long,0.017940000000000000,,5574.13600892,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 13:37:21.370839,,3.98,True,0.018950000000000000,0.017940000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",114373,COLLAT,micro,open,long,0.001141000000000000,,87642.41893076,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 13:40:52.895297,,3.93,False,,0.001141000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",114496,EPIC,micro,open,long,0.558900000000000000,,178.92288424,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 13:43:41.543473,,3.88,False,,0.558900000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",114609,HMSTR,micro,open,long,0.000256800000000000,,389408.09968847,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 13:47:14.619389,,3.82,False,,0.000256800000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",114893,DANGNN,micro,open,long,0.000124360000000000,,804117.07944677,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 14:03:59.252802,,3.54,False,,0.000124360000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",114964,HANDY,micro,open,long,0.002389800000000000,,41844.50581639,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 14:07:30.713802,,3.48,False,,0.002389800000000000,8.00,15.00,4.90,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",115088,CAPTAINBNB,micro,open,long,0.000827800000000000,,120802.12611742,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 14:10:48.750192,,3.43,False,,0.000827800000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",115244,ASTSON,micro,open,long,87.130000000000000000,,1.14771032,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 14:13:57.480663,,3.37,False,,87.130000000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",115438,LUNRON,micro,open,long,27.580000000000000000,,3.62581581,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 14:17:08.400753,,3.32,False,,27.580000000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",115578,FIO,micro,open,long,0.000654400000000000,,152811.73594132,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 14:20:05.745582,,3.27,False,,0.000654400000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",115714,SRDS,micro,open,long,0.015890000000000000,,6293.26620516,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 14:23:08.133661,,3.22,False,,0.015890000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",115787,BFT,micro,closed,long,0.010657000000000000,0.011187000000000000,9383.50380032,100.00000000,104.97325701,4.9733,4.97,1,0,2026-06-12 14:26:16.383457,2026-06-12 15:34:30.049226,1.14,True,0.011619000000000000,0.010657000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",115859,ASTEROID1,micro,closed,long,0.003949000000000000,0.004073000000000000,25322.86654849,100.00000000,103.14003545,3.1400,3.14,1,0,2026-06-12 14:29:27.011334,2026-06-12 14:48:17.951239,0.31,True,0.004248000000000000,0.003949000000000000,8.00,15.00,3.30,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",115920,ADO,micro,closed,long,0.007789000000000000,0.009081000000000000,12838.61856464,100.00000000,116.58749519,16.5875,16.59,1,0,2026-06-12 14:32:40.811803,2026-06-12 16:16:12.616512,1.73,True,0.009980000000000000,0.007789000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",116013,MYX,micro,open,long,0.222500000000000000,,449.43820225,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 14:35:58.622933,,3.01,False,,0.222500000000000000,8.00,15.00,3.40,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",116127,RDWON,micro,open,long,16.424000000000000000,,6.08865075,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 14:39:19.598402,,2.95,False,,16.424000000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",116223,RKLBON,micro,open,long,107.320000000000000000,,0.93179277,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 14:42:42.488805,,2.89,False,,107.320000000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",116346,SNS,micro,open,long,0.000900700000000000,,111024.75852115,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 14:46:11.894713,,2.84,False,,0.000900700000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",116419,ASTEROID1,micro,open,long,0.004053000000000000,,24673.08166790,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 14:49:37.663187,,2.78,False,,0.004053000000000000,8.00,15.00,3.30,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",116590,LITAS,micro,open,long,0.026000000000000000,,3846.15384615,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 14:59:58.154130,,2.61,False,,0.026000000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",116921,POD,micro,open,long,0.268200000000000000,,372.85607755,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 15:13:31.654452,,2.38,False,,0.268200000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",117078,BSA,micro,open,long,0.003340000000000000,,29940.11976048,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 15:16:31.200541,,2.33,True,0.003640000000000000,0.003340000000000000,8.00,15.00,8.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",117223,SMT,micro,open,long,0.014700000000000000,,6802.72108844,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 15:19:31.061015,,2.28,False,,0.014700000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",117338,VELVET,small,closed,long,0.925820000000000000,0.932510000000000000,108.01235661,100.00000000,100.72260266,0.7226,0.72,1,0,2026-06-12 15:22:34.811414,2026-06-12 15:31:06.210974,0.14,True,1.000000000000000000,0.925820000000000000,5.00,10.00,2.80,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",117433,SUP,micro,open,long,0.002528000000000000,,39556.96202532,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 15:25:48.645755,,2.18,False,,0.002528000000000000,8.00,15.00,3.90,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",117534,SPACEX(PRE),micro,closed,long,138.300000000000000000,147.240000000000000000,0.72306580,100.00000000,106.46420839,6.4642,6.46,1,0,2026-06-12 15:29:00.287251,2026-06-12 16:06:21.423595,0.62,True,151.820000000000000000,138.300000000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",117617,VELVET,small,closed,long,0.954900000000000000,1.028490000000000000,104.72300764,100.00000000,107.70656613,7.7066,7.71,1,0,2026-06-12 15:32:24.625513,2026-06-12 16:49:50.659289,1.29,True,1.065700000000000000,0.954900000000000000,5.00,10.00,2.80,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",117691,LMTS,micro,open,long,0.086460000000000000,,1156.60421004,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 15:35:50.101856,,2.01,False,,0.086460000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",118706,SPACEX(PRE),micro,closed,long,147.260000000000000000,161.100000000000000000,0.67907103,100.00000000,109.39834293,9.3983,9.40,1,0,2026-06-12 16:07:35.671371,2026-06-12 17:33:41.974925,1.44,True,168.150000000000000000,147.260000000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",118895,PHYCHAIN,micro,closed,long,0.527900000000000000,0.545000000000000000,189.42981625,100.00000000,103.23924986,3.2392,3.24,1,0,2026-06-12 16:10:56.136062,2026-06-12 17:03:51.981558,0.88,True,0.635000000000000000,0.527900000000000000,8.00,15.00,7.50,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",119111,WOJAK,micro,open,long,5.3200000000E-8,,1879699248.12030080,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 16:14:10.811067,,1.37,False,,5.3200000000E-8,14.70,15.00,5.70,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",119318,哈基米,micro,open,long,0.012730000000000000,,7855.45954438,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 16:17:19.871318,,1.32,False,,0.012730000000000000,8.00,15.00,4.10,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",119471,DIN,micro,open,long,0.004739000000000000,,21101.49820637,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 16:20:19.809917,,1.27,False,,0.004739000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",119610,RIO,micro,open,long,0.038410000000000000,,2603.48867482,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 16:23:30.826995,,1.21,False,,0.038410000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",119710,AWF,micro,open,long,0.001256000000000000,,79617.83439490,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 16:26:46.928270,,1.16,False,,0.001256000000000000,8.00,15.00,5.90,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",119778,AORA,micro,open,long,0.006660000000000000,,15015.01501502,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 16:30:09.806040,,1.10,False,,0.006660000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",120133,VELVET,small,open,long,1.005030000000000000,,99.49951743,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 16:51:11.817573,,0.75,False,,1.005030000000000000,5.00,10.00,2.80,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",120242,GXE,micro,open,long,0.000229700000000000,,435350.45711798,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 17:01:40.576949,,0.58,False,,0.000229700000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",120281,PHYCHAIN,micro,open,long,0.548000000000000000,,182.48175182,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 17:05:12.871819,,0.52,True,0.603000000000000000,0.548000000000000000,8.00,15.00,7.50,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",120365,VEREM,micro,open,long,4.320000000000000000,,23.14814815,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 17:08:39.313540,,0.46,False,,4.320000000000000000,5.00,1.00,2.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",120472,SOSO,micro,open,long,0.304400000000000000,,328.51511170,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 17:11:56.348254,,0.41,False,,0.304400000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",120598,SENS,micro,open,long,0.000291000000000000,,343642.61168385,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 17:15:02.396178,,0.36,False,,0.000291000000000000,8.00,15.00,8.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",120764,WATT,micro,open,long,0.065460000000000000,,1527.65047357,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 17:18:18.032155,,0.30,False,,0.065460000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",120858,PANTHER,micro,open,long,0.004341000000000000,,23036.16678185,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 17:21:32.389045,,0.25,False,,0.004341000000000000,8.00,15.00,3.00,True,1,1
E31-4,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 3.0}",120925,BSB,micro,open,long,0.249590000000000000,,400.65707761,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-12 17:24:49.094456,,0.19,False,,0.249590000000000000,8.00,15.00,4.80,True,1,1
E31-5,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 5.0}",240,PHB,micro,closed,long,0.004180000000000000,0.004170000000000000,23923.44497608,100.00000000,99.76076555,-0.2392,-0.24,0,0,2026-06-10 08:10:42.245773,2026-06-10 08:38:27.780712,0.46,True,0.004422000000000000,0.004180000000000000,8.00,15.00,4.10,True,1,1
E31-5,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 5.0}",511,BOS,micro,closed,long,0.000072000000000000,0.000078000000000000,1388888.88888889,100.00000000,108.33333333,8.3333,8.33,1,0,2026-06-10 08:13:01.620189,2026-06-11 18:44:19.301090,34.52,True,0.000082000000000000,0.000072000000000000,8.00,15.00,3.00,True,1,1
E31-5,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 5.0}",755,GUA,micro,closed,long,0.800000000000000000,0.886120000000000000,125.00000000,100.00000000,110.76500000,10.7650,10.77,1,0,2026-06-10 08:15:27.293631,2026-06-10 10:36:45.163674,2.35,True,0.941580000000000000,0.800000000000000000,8.00,15.00,5.20,True,1,1
E31-5,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 5.0}",1006,PITCH,micro,closed,long,1.092000000000000000,1.128000000000000000,91.57509158,100.00000000,103.29670330,3.2967,3.30,1,0,2026-06-10 08:17:38.961460,2026-06-10 15:42:16.349438,7.41,True,1.229000000000000000,1.092000000000000000,8.00,15.00,8.00,True,1,1
E31-5,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 5.0}",1250,JCT,micro,closed,long,0.005957000000000000,0.006157000000000000,16786.97330871,100.00000000,103.35739466,3.3574,3.36,1,0,2026-06-10 08:20:03.588393,2026-06-10 13:01:50.785785,4.70,True,0.006404000000000000,0.005957000000000000,8.00,15.00,3.00,True,1,1
E31-5,E31,"{""noise_cov"": 0.05, ""deviation_pct"": 5.0}",1485,B,small,open,long,0.241120000000000000,,414.73125415,100.00000000,0E-8,-100.0000,-100.00,0,0,2026-06-10 08:22:27.883837,,57.23,False,,0.241120000000000000,5.00,10.00,2.00,True,1,1
